time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
4/6/2020 7:40,1.414213562,0.707106781,0.707106781,1.414213562,0,0,1,,4/6/2020 1:55,0,0,0,0,0,0,2,,4/6/2020 1:40,1.414213562,2.121320344,7.071067812,4.949747468,3.535533906,0,3,,4/6/2020 9:40,0,0,0,0,0,0,4,,4/6/2020 5:45,0,0,0,0,0,0,5,,4/6/2020 1:35,0,0,0,0,0,0,6,,4/8/2020 9:50,0,0.957427108,0.577350269,0,0,0.816496581,7,,4/6/2020 3:05,0,0,0,0,0,0,8,,4/6/2020 3:05,0,0,0,0,0,0,9,,4/6/2020 10:30,0,0,0,0,0,0,10,,4/6/2020 15:45,0,0,0,0,0,0,11,,4/6/2020 9:10,0,0,0,0,0,0,12,,4/6/2020 14:55,1.414213562,6.363961031,2.828427125,0,4.949747468,0,13,,4/6/2020 4:55,0,0,0,0,0,0,14,,4/6/2020 2:50,3.511884584,2.886751346,3.511884584,0,1.527525232,0,15,,4/6/2020 8:15,0,0,0,0,0,0,16,,4/6/2020 11:50,0,0,0,0,0,0,17,,4/6/2020 6:50,0,0,0,0,0,0,18,,4/6/2020 4:20,0,0,0,0,0,0,19
4/6/2020 8:05,0,0,0,0,0,0,1,,4/6/2020 2:05,2.121320344,0.707106781,0.707106781,0,7.071067812,0,2,,4/6/2020 1:45,4.949747468,0,3.535533906,3.535533906,0.707106781,0,3,,4/6/2020 10:00,0,0,0,0,0,0,4,,4/6/2020 5:55,0,0,0,0,0,0,5,,4/6/2020 2:10,0,0,0,0,0,0,6,,4/8/2020 9:55,0,0,0,0,0,0,7,,4/6/2020 3:15,2.121320344,3.535533906,2.121320344,0,4.242640687,0,8,,4/6/2020 3:15,0,0,0,0,0,0,9,,4/6/2020 10:35,0,0,0,0,0,0,10,,4/6/2020 15:55,0,0,0,0,0,0,11,,4/6/2020 9:30,0,0,0,0,0,0,12,,4/6/2020 15:00,0,0,0,0,0,0,13,,4/6/2020 5:20,0,0,0,0,0,0,14,,4/6/2020 2:55,0,0,0,0,0,0,15,,4/6/2020 8:25,0,0,0,0,0,0,16,,4/6/2020 12:25,0,0,0,0,0,0,17,,4/6/2020 7:10,0,0,0,0,0,0,18,,4/6/2020 4:40,0,0,0,0,0,0,19
4/6/2020 8:20,0,0,0,0,0,0,1,,4/6/2020 2:10,0,0,0,0,0,0,2,,4/6/2020 1:50,0,3.535533906,5.656854249,0.707106781,0,0,3,,4/6/2020 12:05,0,0,0,0,0,0,4,,4/6/2020 6:25,0,0,0,0,0,0,5,,4/6/2020 2:15,1.414213562,2.828427125,4.949747468,3.535533906,0.707106781,0,6,,4/8/2020 10:00,0,0,0,0,0,0.5,7,,4/6/2020 3:20,0,0,0,0,0,0,8,,4/6/2020 3:35,3.535533906,4.949747468,4.949747468,1.414213562,0,0,9,,4/6/2020 10:55,0,0,0,0,0,0,10,,4/6/2020 16:00,0,0,0,0,0,0,11,,4/6/2020 9:55,0,0,0,0,0,0,12,,4/6/2020 15:20,0,0,0,0,0,0,13,,4/6/2020 5:45,0,0,0,0,0,0,14,,4/6/2020 3:00,0,0,0,0,0,0,15,,4/6/2020 9:35,0,0,0,0,0,0,16,,4/6/2020 12:35,0,0,0,0,0,0,17,,4/6/2020 8:25,0,0,0,0,0,0,18,,4/6/2020 5:00,0,0,0,0,0,0,19
4/6/2020 8:30,0,0,0,0,0,0,1,,4/6/2020 2:20,0,0,0,0,0,0,2,,4/6/2020 2:10,0,0,0,0,0,0,3,,4/6/2020 14:00,0,0,0,0,0,0,4,,4/6/2020 6:30,0.707106781,2.828427125,0,1.414213562,6.363961031,0,5,,4/6/2020 2:20,0.707106781,3.535533906,3.535533906,1.414213562,0,0,6,,4/8/2020 10:05,0,0.447213595,0.836660027,0,0,1,7,,4/6/2020 3:40,7.071067812,2.828427125,0.707106781,0,0.707106781,0,8,,4/6/2020 3:40,0,0,0,0,0,0,9,,4/6/2020 11:00,0,0,0,0,0,0,10,,4/6/2020 16:05,0,0.707106781,0,0,0,0,11,,4/6/2020 10:35,0,0,0,0,0,0,12,,4/6/2020 15:25,0,0,0,0,0,0,13,,4/6/2020 5:55,0,0,0,0,0,0,14,,4/6/2020 3:10,0,0,0,0,0,0,15,,4/6/2020 9:40,0,0,0,0,0,0,16,,4/6/2020 13:10,0,0,0,0,0,0,17,,4/6/2020 8:30,0,0,0,0,0,0,18,,4/6/2020 5:35,0,0,0,0,0,0,19
4/6/2020 9:15,0,0,0,0,0,0,1,,4/6/2020 2:40,0,0,0,0,0,0,2,,4/6/2020 2:20,2.121320344,3.535533906,3.535533906,4.949747468,0.707106781,0,3,,4/6/2020 14:35,0,0.377964473,0.377964473,0,0.377964473,0.690065559,4,,4/6/2020 6:55,0,0,0,0,0,0,5,,4/6/2020 2:35,1.414213562,4.242640687,0.707106781,2.121320344,0.707106781,0,6,,4/8/2020 10:10,0,0.577350269,1,0,0,0,7,,4/6/2020 3:45,0,0,0,0,0,0,8,,4/6/2020 3:45,0,0,0,0,0,0,9,,4/6/2020 11:25,0,0,0,0,0,0,10,,4/6/2020 16:10,0.377964473,0.487950036,0.755928946,0.951189731,0.755928946,0.487950036,11,,4/6/2020 10:50,0,0,0,0,0,0,12,,4/6/2020 15:50,0,0,0,0,0,0,13,,4/6/2020 6:00,0,0,0,0,0,0,14,,4/6/2020 3:15,0,0,0,0,0,0,15,,4/6/2020 10:00,0,0,0,0,0,0,16,,4/6/2020 13:15,0,0,0,0,0,0,17,,4/6/2020 8:40,0,0,0,0,0,0,18,,4/6/2020 6:00,3.535533906,4.949747468,1.414213562,0,2.121320344,0,19
4/6/2020 9:35,0,0,0,0,0,0,1,,4/6/2020 2:45,0.707106781,4.242640687,1.414213562,0,2.121320344,0,2,,4/6/2020 2:25,0,0,0,0,0,0,3,,4/6/2020 14:40,0,0,0,0,0,0,4,,4/6/2020 7:00,0,0,0,0,0,0,5,,4/6/2020 2:40,0,0,0,0,0,0,6,,4/8/2020 10:15,0,0.816496581,0.577350269,0,0,0,7,,4/6/2020 3:50,0,0,0,0,0,0,8,,4/6/2020 4:05,0,0,0,0,0,0,9,,4/6/2020 11:45,0,0,0,0,0,0,10,,4/6/2020 16:15,0.707106781,0,0.707106781,0,0.707106781,0,11,,4/6/2020 11:05,0,0,0,0,0,0,12,,4/6/2020 16:00,0.707106781,0.707106781,0.707106781,0,1.414213562,0,13,,4/6/2020 6:05,0,0,0,0,0,0,14,,4/6/2020 3:20,0,0,0,0,0,0,15,,4/6/2020 10:05,0,0,0,0,0,0,16,,4/6/2020 13:20,0,0,0,0,0,0,17,,4/6/2020 8:45,2.828427125,3.535533906,3.535533906,0,3.535533906,0,18,,4/6/2020 6:10,0,0,0,0,0,0,19
4/6/2020 9:45,0,0,0,0,0,0,1,,4/6/2020 2:55,0,0,0,0,0,0,2,,4/6/2020 2:30,0,0,0,0,0,0,3,,4/6/2020 14:45,0,0,0,0,0,0,4,,4/6/2020 8:15,0,0,0,0,0,0,5,,4/6/2020 2:45,0,0,0,0,0,0,6,,4/8/2020 10:20,0,0.707106781,0.707106781,0,0,0.707106781,7,,4/6/2020 3:55,2.121320344,1.414213562,4.242640687,0,0.707106781,0,8,,4/6/2020 4:10,0,0,0,0,0,0,9,,4/6/2020 12:00,0,0,0,0,0,0,10,,4/6/2020 16:20,0,0,0,0,0,0,11,,4/6/2020 11:15,0,0,0,0,0,0,12,,4/6/2020 16:05,0.577350269,0.5,0.5,0,0.5,0.577350269,13,,4/6/2020 6:15,0.707106781,2.828427125,0,0,4.949747468,0,14,,4/6/2020 3:35,0,0,0,0,0,0,15,,4/6/2020 10:15,0,0,0,0,0,0,16,,4/6/2020 13:55,0,0,0,0,0,0,17,,4/6/2020 8:55,0,0,0,0,0,0,18,,4/6/2020 6:15,0,0,0,0,0,0,19
4/6/2020 10:00,0,0,0,0,0,0,1,,4/6/2020 3:00,3.055050463,4.163331999,3.785938897,0,1.527525232,0,2,,4/6/2020 2:40,0,0,0,0,0,0,3,,4/6/2020 14:50,0,0,0,0,0,0,4,,4/6/2020 8:30,0,0,0,0,0,0,5,,4/6/2020 2:50,4.242640687,4.242640687,2.828427125,6.363961031,4.242640687,0,6,,4/8/2020 10:25,0,0,0,0,0,0,7,,4/6/2020 4:00,1.414213562,5.656854249,6.363961031,0,4.949747468,0,8,,4/6/2020 4:15,0,0,0,0,0,0,9,,4/6/2020 12:05,0,0,0,0,0,0,10,,4/6/2020 16:25,0.836660027,1.632993162,4.020779361,2.607680962,3.728270376,0,11,,4/6/2020 11:30,0,0,0,0,0,0,12,,4/6/2020 16:10,0.577350269,0,0.577350269,0,0.577350269,0,13,,4/6/2020 6:35,0,0,0,0,0,0,14,,4/6/2020 3:45,3.535533906,0,3.535533906,0,1.414213562,0,15,,4/6/2020 10:20,4.242640687,1.414213562,4.949747468,4.242640687,0,0,16,,4/6/2020 14:15,0,0,0,0,0,0,17,,4/6/2020 9:10,2.121320344,3.535533906,0.707106781,0,2.121320344,0,18,,4/6/2020 6:55,0,0,0,0,0,0,19
4/6/2020 10:25,0,0,0,0,0,0,1,,4/6/2020 3:05,0,0,0,0,0,0,2,,4/6/2020 3:00,0,0,0,0,0,0,3,,4/6/2020 15:00,0,0,0,0,0,0,4,,4/6/2020 8:45,0,0,0,0,0,0,5,,4/6/2020 2:55,0,0,0,0,0,0,6,,4/8/2020 10:30,0,1,0.447213595,0,0,0.707106781,7,,4/6/2020 4:05,1.414213562,4.949747468,5.656854249,0,3.535533906,0,8,,4/6/2020 4:20,0,0,0,0,0,0,9,,4/6/2020 12:45,0,0,0,0,0,0,10,,4/6/2020 16:30,0.577350269,0.577350269,0.577350269,0.577350269,0.577350269,0.577350269,11,,4/6/2020 11:35,0,0,0,0,0,0,12,,4/6/2020 16:15,0.447213595,2.949576241,1.516575089,0,3.646916506,0,13,,4/6/2020 7:10,0,0,0,0,0,0,14,,4/6/2020 3:55,0,0,0,0,0,0,15,,4/6/2020 10:25,2.828427125,0.707106781,0.707106781,1.414213562,3.535533906,0,16,,4/6/2020 14:40,0,0,0,0,0,0,17,,4/6/2020 9:20,0,0,0,0,0,0,18,,4/6/2020 7:10,1.154700538,3.785938897,4.041451884,0,2,0,19
4/6/2020 10:45,0,0,0,0,0,0,1,,4/6/2020 3:10,0,0,0,0,0,0,2,,4/6/2020 3:05,2.828427125,2.828427125,2.121320344,1.414213562,2.828427125,0,3,,4/6/2020 15:05,0,0,0,0,0,0,4,,4/6/2020 8:50,0,0,0,0,0,0,5,,4/6/2020 3:00,0,0,0,0,0,0,6,,4/8/2020 10:35,0,0,1.414213562,0,0,0,7,,4/6/2020 4:10,3.862210075,4.320493799,4.434711565,0,2.217355783,0,8,,4/6/2020 4:30,2.828427125,2.828427125,4.242640687,0.707106781,6.363961031,0,9,,4/6/2020 13:10,0,0,0,0,0,0,10,,4/6/2020 16:40,0,0,0,0,0,0,11,,4/6/2020 11:55,0,0,0,0,0,0,12,,4/6/2020 16:20,0.577350269,0,0,0,1.527525232,0,13,,4/6/2020 7:15,0,0,0,0,0,0,14,,4/6/2020 4:05,0,0,0,0,0,0,15,,4/6/2020 10:30,0,0,0,0,0,0,16,,4/6/2020 15:05,1.414213562,6.363961031,5.656854249,0,4.949747468,0.707106781,17,,4/6/2020 9:35,0,0,0,0,0,0,18,,4/6/2020 7:30,3.055050463,1.527525232,1.527525232,0,2,0,19
4/6/2020 11:15,0,0,0,0,0,0,1,,4/6/2020 3:15,0,0,0,0,0,0,2,,4/6/2020 3:35,6.363961031,1.414213562,0,7.071067812,0,0,3,,4/6/2020 15:10,0,0,0,0,0,0,4,,4/6/2020 9:00,0,0,0,0,0,0,5,,4/6/2020 3:05,2.121320344,0.707106781,1.414213562,4.242640687,0.707106781,0,6,,4/8/2020 10:40,0,0,0,0,0,0,7,,4/6/2020 4:15,2.121320344,0.707106781,2.121320344,0,2.828427125,0,8,,4/6/2020 4:55,3.535533906,2.828427125,0.707106781,2.121320344,3.535533906,0,9,,4/6/2020 13:15,0,0,0,0,0,0,10,,4/6/2020 16:45,0.577350269,0,0.577350269,0.577350269,0,0,11,,4/6/2020 12:05,2.121320344,2.828427125,5.656854249,0,2.828427125,0,12,,4/6/2020 16:25,0.547722558,0.447213595,0.447213595,0,0.836660027,0.447213595,13,,4/6/2020 7:25,0.707106781,3.535533906,4.242640687,0,0.707106781,0,14,,4/6/2020 4:10,0,0,0,0,0,0,15,,4/6/2020 10:45,0,0,0,0,0,0,16,,4/6/2020 15:30,0,0,0,0,0,0,17,,4/6/2020 9:50,0,0,0,0,0,0,18,,4/6/2020 7:50,0,0,0,0,0,0,19
4/6/2020 11:30,0,0,0,0,0,0,1,,4/6/2020 3:20,0,0,0,0,0,0,2,,4/6/2020 3:45,0,0,0,0,0,0,3,,4/6/2020 15:25,0,0,0,0,0,0,4,,4/6/2020 9:05,0,0,0,0,0,0,5,,4/6/2020 3:10,3.535533906,0,2.828427125,0.707106781,0.707106781,0,6,,4/8/2020 10:45,0,0,0,0,0,0.577350269,7,,4/6/2020 4:25,0,0,0,0,0,0,8,,4/6/2020 5:25,2.828427125,2.828427125,0.707106781,2.828427125,4.242640687,0,9,,4/6/2020 14:00,0,0,0,0,0,0,10,,4/6/2020 16:50,0.577350269,0.577350269,0,0.577350269,0.577350269,0,11,,4/6/2020 12:20,0,0,0,0,0,0,12,,4/6/2020 16:30,0,0,0.816496581,0,0.5,0.5,13,,4/6/2020 7:30,0,0,0,0,0,0,14,,4/6/2020 4:20,0,0,0,0,0,0,15,,4/6/2020 11:00,0,0,0,0,0,0,16,,4/6/2020 16:05,0,0,0,0,0,0,17,,4/6/2020 9:55,0,0,0,0,0,0,18,,4/6/2020 7:55,4.725815626,1,3.785938897,0,0.577350269,0,19
4/6/2020 11:40,0,0,0,0,0,0,1,,4/6/2020 3:25,0,0,0,0,0,0,2,,4/6/2020 4:05,0,0,0,0,0,0,3,,4/6/2020 15:30,0,0,0,0,0,0,4,,4/6/2020 9:10,0,0,0,0,0,0,5,,4/6/2020 3:15,0,0,0,0,0,0,6,,4/8/2020 10:50,0,0,0,0,0,0,7,,4/6/2020 4:30,0.707106781,4.949747468,0,0,3.535533906,0,8,,4/6/2020 5:35,0,0,0,0,0,0,9,,4/6/2020 14:20,0,0,0,0,0,0,10,,4/6/2020 16:55,0,0.707106781,0.707106781,0,0.707106781,0,11,,4/6/2020 12:35,0,0,0,0,0,0,12,,4/6/2020 16:35,0.547722558,0.547722558,0.894427191,0,0,0,13,,4/6/2020 7:40,0,0,0,0,0,0,14,,4/6/2020 4:25,0,0,0,0,0,0,15,,4/6/2020 11:15,0,0,0,0,0,0,16,,4/6/2020 16:10,0.707106781,0,0,0,0,0,17,,4/6/2020 10:10,0,0,0,0,0,0,18,,4/6/2020 8:45,0,0,0,0,0,0,19
4/6/2020 11:45,0,0,0,0,0,0,1,,4/6/2020 3:30,0,0,0,0,0,0,2,,4/6/2020 5:20,0.707106781,2.121320344,4.949747468,0,2.121320344,0,3,,4/6/2020 15:35,0,0,0,0,0,0,4,,4/6/2020 9:50,0,0,0,0,0,0,5,,4/6/2020 3:20,0,0,0,0,0,0,6,,4/8/2020 10:55,0,0.577350269,1.154700538,0,0,1.154700538,7,,4/6/2020 4:35,0,0,0,0,0,0,8,,4/6/2020 5:40,0,0,0,0,0,0,9,,4/6/2020 14:25,0,0,0,0,0,0,10,,4/6/2020 17:00,0,0,0,0,0,0,11,,4/6/2020 12:40,0,0,0,0,0,0,12,,4/6/2020 16:40,0,0,0.707106781,0,0,0,13,,4/6/2020 7:50,3.535533906,4.949747468,0.707106781,0,0.707106781,0,14,,4/6/2020 4:30,0,0,0,0,0,0,15,,4/6/2020 11:25,0,0,0,0,0,0,16,,4/6/2020 16:15,0,0,0,0,0,0,17,,4/6/2020 10:15,0,4.949747468,0,0,0,0,18,,4/6/2020 8:50,0,0,0,0,0,0,19
4/6/2020 12:00,3.535533906,4.949747468,1.414213562,4.242640687,6.363961031,0,1,,4/6/2020 3:35,0,0,0,0,0,0,2,,4/6/2020 5:30,0,0,0,0,0,0,3,,4/6/2020 15:45,0,0,0,0,0.707106781,0.707106781,4,,4/6/2020 10:15,0,0,0,0,0,0,5,,4/6/2020 3:25,0.707106781,3.535533906,4.949747468,4.242640687,4.949747468,0,6,,4/8/2020 11:05,0,0.707106781,0,0,0,3.535533906,7,,4/6/2020 4:45,0,0,0,0,0,0,8,,4/6/2020 5:45,1.732050808,2,1.732050808,4.358898944,1.154700538,0,9,,4/6/2020 14:40,0,0,0,0,0,0,10,,4/6/2020 17:05,0.577350269,0.577350269,0,0,0.577350269,0,11,,4/6/2020 13:10,0,0,0,0,0,0,12,,4/6/2020 16:45,0.447213595,0,1.224744871,0,0.447213595,0.447213595,13,,4/6/2020 8:05,0,0,0,0,0,0,14,,4/6/2020 4:35,2.828427125,2.828427125,7.071067812,0,2.828427125,0,15,,4/6/2020 11:45,0,0,0,0,0,0,16,,4/6/2020 16:20,0.707106781,0.707106781,1.414213562,0,0.707106781,0.707106781,17,,4/6/2020 10:25,0,0,0,0,0,0,18,,4/6/2020 9:00,0,0,0,0,0,0,19
4/6/2020 12:15,0,0,0,0,0,0,1,,4/6/2020 3:40,0,0,0,0,0,0,2,,4/6/2020 5:35,0,0,0,0,0,0,3,,4/6/2020 15:50,0.707106781,0,0.707106781,0,0.707106781,0.707106781,4,,4/6/2020 11:00,0,0,0,0,0,0,5,,4/6/2020 3:30,0,0,0,0,0,0,6,,4/8/2020 11:10,0,0.447213595,0.547722558,0,0,2.34520788,7,,4/6/2020 4:55,0,0,0,0,0,0,8,,4/6/2020 5:55,0,0,0,0,0,0,9,,4/6/2020 14:50,0.577350269,5.507570547,0.577350269,0,2.516611478,0,10,,4/6/2020 17:10,0.707106781,0,0,0,0,0,11,,4/6/2020 13:15,0,0,0,0,0,0,12,,4/6/2020 16:50,0.547722558,0,0.547722558,0,0.547722558,0.447213595,13,,4/6/2020 8:10,0,0,0,0,0,0,14,,4/6/2020 4:40,0,0,0,0,0,0,15,,4/6/2020 11:55,0,0,0,0,0,0,16,,4/6/2020 16:25,0,0,0,0,0,0,17,,4/6/2020 10:45,0,0,0,0,0,0,18,,4/6/2020 9:15,4.242640687,2.828427125,2.828427125,0,0.707106781,0,19
4/6/2020 13:15,0,0,0,0,0,0,1,,4/6/2020 3:50,0,0,0,0,0,0,2,,4/6/2020 5:40,4.041451884,2.886751346,4.509249753,3.511884584,4.041451884,0,3,,4/6/2020 15:55,0,0.577350269,5.507570547,0,0.577350269,0.577350269,4,,4/6/2020 11:30,0,0,0,0,0,0,5,,4/6/2020 3:40,0,0,0,0,0,0,6,,4/8/2020 11:15,0,0,0,0,0,2.886751346,7,,4/6/2020 5:15,0,0,0,0,0,0,8,,4/6/2020 6:05,0,0,0,0,0,0,9,,4/6/2020 14:55,0,0.577350269,0.577350269,0,0.577350269,0.577350269,10,,4/6/2020 17:15,0.707106781,0.707106781,0,0.707106781,0,0,11,,4/6/2020 14:25,0,0,0,0,0,0,12,,4/6/2020 16:55,0,0,0,0,0,0,13,,4/6/2020 8:20,0,0,0,0,0,0,14,,4/6/2020 4:45,0,0,0,0,0,0,15,,4/6/2020 12:25,0,0,0,0,0,0,16,,4/6/2020 16:30,0,0,0,0,0,0,17,,4/6/2020 11:00,0,0,0,0,0,0,18,,4/6/2020 10:15,0,0,0,0,0,0,19
4/6/2020 14:05,0,0,0,0,0,0,1,,4/6/2020 4:00,0,0,0,0,0,0,2,,4/6/2020 5:45,6.363961031,4.242640687,7.071067812,2.828427125,2.828427125,0,3,,4/6/2020 16:00,0,0,0,0,0,0,4,,4/6/2020 11:35,0,0,0,0,0,0,5,,4/6/2020 3:50,2.828427125,2.828427125,2.828427125,0,2.828427125,0,6,,4/8/2020 11:20,0,0.707106781,0.707106781,0,0,4.242640687,7,,4/6/2020 5:20,3.055050463,3.605551275,1.154700538,0,2.081665999,0,8,,4/6/2020 6:10,0,0,0,0,0,0,9,,4/6/2020 15:05,0,0,0,0,0,0,10,,4/6/2020 17:20,0,0,0,0,0,0,11,,4/6/2020 14:35,0,0,0,0,0,0,12,,4/6/2020 17:00,0,0,0,0,0,0,13,,4/6/2020 8:30,0,0,0,0,0,0,14,,4/6/2020 4:50,0,0,0,0,0,0,15,,4/6/2020 12:30,0,0,0,0,0,0,16,,4/6/2020 17:25,1.414213562,4.242640687,3.535533906,0,2.121320344,0,17,,4/6/2020 11:45,0,0,0,0,0,0,18,,4/6/2020 11:00,0,0,0,0,0,0,19
4/6/2020 14:10,0,0,0,0,0,0,1,,4/6/2020 4:05,0,0,0,0,0,0,2,,4/6/2020 6:00,0,0,0,0,0,0,3,,4/6/2020 16:05,0,0.577350269,0.577350269,0,0.577350269,0,4,,4/6/2020 12:10,0,0,0,0,0,0,5,,4/6/2020 3:55,0,0,0,0,0,0,6,,4/8/2020 11:25,0,0,0,0,0,0,7,,4/6/2020 5:35,0,0,0,0,0,0,8,,4/6/2020 6:15,0,0,0,0,0,0,9,,4/6/2020 15:10,0.577350269,0.577350269,1.154700538,0,1,0.577350269,10,,4/6/2020 17:25,0,0,0,0,0,0,11,,4/6/2020 14:45,0,0.577350269,0.577350269,0,0.577350269,0.577350269,12,,4/6/2020 17:05,0,0.707106781,0,0,0,0.707106781,13,,4/6/2020 8:35,0,0,0,0,0,0,14,,4/6/2020 5:00,0,0,0,0,0,0,15,,4/6/2020 13:00,5.656854249,4.242640687,1.414213562,0.707106781,2.121320344,0,16,,4/6/2020 17:35,0,0,0,0,0,0,17,,4/6/2020 12:15,0,0,0,0,0,0,18,,4/6/2020 11:10,0,0,0,0,0,0,19
4/6/2020 14:15,0,0,0,0,0,0,1,,4/6/2020 4:15,1.414213562,2.121320344,0,0,1.414213562,0,2,,4/6/2020 6:10,2.828427125,3.915780041,3.201562119,2.581988897,3.304037934,0,3,,4/6/2020 16:10,0.5,0,0,0,0.577350269,0,4,,4/6/2020 12:15,0,0,0,0,0,0,5,,4/6/2020 4:00,2.872281323,3.862210075,2.061552813,2.5,3.095695937,0,6,,4/8/2020 11:30,0,0,0.577350269,0,0,0,7,,4/6/2020 5:45,0,0,0,0,0,0,8,,4/6/2020 6:25,0,0,0,0,0,0,9,,4/6/2020 15:15,0,0,0,0,0,0,10,,4/6/2020 17:45,0.707106781,0,0.707106781,0.707106781,1.414213562,0,11,,4/6/2020 14:50,0.707106781,0,0,0,0.707106781,0,12,,4/6/2020 17:10,0,0,0,0,0,0,13,,4/6/2020 8:40,0,0,0,0,0,0,14,,4/6/2020 5:05,0,0,0,0,0,0,15,,4/6/2020 13:05,0,0,0,0,0,0,16,,4/6/2020 17:40,0,0,0,0,0,0,17,,4/6/2020 12:25,0,0,0,0,0,0,18,,4/6/2020 11:20,4.242640687,7.071067812,4.242640687,0,3.535533906,0,19
4/6/2020 14:25,0,0,0,0,0,0,1,,4/6/2020 4:25,0,0,0,0,0,0,2,,4/6/2020 6:15,0,0,0,0,0,0,3,,4/6/2020 16:15,0,0,0.707106781,0,0,0,4,,4/6/2020 12:20,0,0,0,0,0,0,5,,4/6/2020 4:05,0,0,0,0,0,0,6,,4/8/2020 11:35,0,0.577350269,1.527525232,0,0,0.577350269,7,,4/6/2020 5:50,0,0,0,0,0,0,8,,4/6/2020 6:40,0,0,0,0,0,0,9,,4/6/2020 15:20,0,0,0,0,0,0,10,,4/6/2020 17:50,0,0,0,0,0,0,11,,4/6/2020 15:05,0,0,0,0,0.707106781,0,12,,4/6/2020 17:15,0,0.707106781,0.707106781,0,0.707106781,0.707106781,13,,4/6/2020 9:00,2.828427125,0.707106781,2.828427125,0,2.828427125,0,14,,4/6/2020 5:10,0,0,0,0,0,0,15,,4/6/2020 13:20,0,0,0,0,0,0,16,,4/6/2020 17:50,0,0,0,0,0,0,17,,4/6/2020 13:20,0,0,0,0,0,0,18,,4/6/2020 11:35,0,0,0,0,0,0,19
4/6/2020 14:35,0,0,0,0,0,0,1,,4/6/2020 4:35,0,0,0,0,0,0,2,,4/6/2020 6:25,2.121320344,4.242640687,3.535533906,2.121320344,4.242640687,0,3,,4/6/2020 16:20,0.707106781,0,0.707106781,0,0,0,4,,4/6/2020 12:50,0,0,0,0,0,0,5,,4/6/2020 4:15,0,0,0,0,0,0,6,,4/8/2020 11:40,0,0,1.414213562,0,0,0.707106781,7,,4/6/2020 6:00,5.656854249,0.707106781,0.707106781,0,3.535533906,0,8,,4/6/2020 6:45,0,0,0,0,0,0,9,,4/6/2020 15:30,0,0,0,0,0,0,10,,4/6/2020 17:55,2.309401077,5.773502692,2.309401077,2.645751311,3.214550254,0.577350269,11,,4/6/2020 15:15,6.363961031,2.828427125,3.535533906,0,2.828427125,0.707106781,12,,4/6/2020 17:20,0,0.577350269,1.154700538,0,1,0.577350269,13,,4/6/2020 9:10,0,0,0,0,0,0,14,,4/6/2020 5:15,0,0,0,0,0,0,15,,4/6/2020 13:25,0,0,0,0,0,0,16,,4/6/2020 17:55,0,0,0,0,0,0,17,,4/6/2020 13:30,2.121320344,1.414213562,4.949747468,0,1.414213562,0,18,,4/6/2020 12:30,0,0,0,0,0,0,19
4/6/2020 14:45,0,0,0,0,0,0,1,,4/6/2020 4:40,0,0,0,0,0,0,2,,4/6/2020 6:30,0,0,0,0,0,0,3,,4/6/2020 16:25,0.447213595,0.547722558,0.547722558,0,1.483239697,1.414213562,4,,4/6/2020 12:55,0,0,0,0,0,0,5,,4/6/2020 4:20,4.949747468,0.707106781,1.414213562,1.414213562,1.414213562,0,6,,4/8/2020 11:50,0,0.577350269,0.577350269,0,0,0.577350269,7,,4/6/2020 6:05,0,0,0,0,0,0,8,,4/6/2020 6:55,0,6.363961031,1.414213562,0,2.121320344,0,9,,4/6/2020 15:40,0.577350269,4.618802154,1.732050808,0,3.214550254,0,10,,4/6/2020 18:00,1.414213562,5.656854249,1.414213562,2.828427125,5.656854249,0,11,,4/6/2020 15:20,0,0,0,0,0,0,12,,4/6/2020 17:25,0,0,0,0,0,0,13,,4/6/2020 9:20,0,0,0,0,0,0,14,,4/6/2020 5:20,0,0,0,0,0,0,15,,4/6/2020 14:00,0,0,0,0,0,0,16,,4/6/2020 18:15,0,0,0,0,0,0,17,,4/6/2020 13:45,0,0,0,0,0,0,18,,4/6/2020 12:50,0,0,0,0,0,0,19
